,index,Country or Area,Year,Commodity,Trade (USD),Weight (kg),Quantity
8084,84227,Greece,1999,"Bovine cuts bone in, fresh or chilled",399409.0,122738.0,122738.0
8085,84229,Greece,1999,"Bovine cuts boneless, fresh or chilled",498340.0,175455.0,175455.0
8086,84231,Greece,1999,"Bovine carcasses and half carcasses, frozen",20186.0,10019.0,10019.0
8087,84233,Greece,1999,"Bovine cuts bone in, frozen",477671.0,133806.0,133806.0
8088,84235,Greece,1999,"Bovine cuts boneless, frozen",5326750.0,1696476.0,1696476.0
8089,84266,Greece,1999,"Bovine edible offal, fresh or chilled",76798.0,46774.0,46774.0
8090,84268,Greece,1999,"Bovine tongues, frozen",26842.0,12907.0,12907.0
8091,84270,Greece,1999,"Bovine livers, frozen",27959.0,25701.0,25701.0
8092,84272,Greece,1999,"Bovine edible offal, frozen except livers and tongues",65219.0,52716.0,52716.0
8093,84313,Greece,1999,"Bovine meat salted, dried or smoked",1609.0,523.0,523.0
8094,84317,Greece,1998,"Bovine carcasses and half carcasses, fresh or chilled",115631.0,25577.0,25577.0
8095,84319,Greece,1998,"Bovine cuts bone in, fresh or chilled",498786.0,166888.0,166888.0
8096,84321,Greece,1998,"Bovine cuts boneless, fresh or chilled",368582.0,40837.0,40837.0
8097,84324,Greece,1998,"Bovine cuts bone in, frozen",1148210.0,462146.0,462146.0
8098,84326,Greece,1998,"Bovine cuts boneless, frozen",3460968.0,1365516.0,1365516.0
8099,84358,Greece,1998,"Bovine edible offal, fresh or chilled",92838.0,55788.0,55788.0
8100,84360,Greece,1998,"Bovine tongues, frozen",33453.0,19876.0,19876.0
8101,84362,Greece,1998,"Bovine livers, frozen",25211.0,21754.0,21754.0
8102,84364,Greece,1998,"Bovine edible offal, frozen except livers and tongues",78944.0,61762.0,61762.0
8103,84405,Greece,1998,"Bovine meat salted, dried or smoked",716.0,207.0,207.0
8104,84409,Greece,1997,"Bovine carcasses and half carcasses, fresh or chilled",192915.0,56401.0,56401.0
8105,84411,Greece,1997,"Bovine cuts bone in, fresh or chilled",438682.0,128673.0,128673.0
8106,84413,Greece,1997,"Bovine cuts boneless, fresh or chilled",945071.0,106888.0,106888.0
8107,84415,Greece,1997,"Bovine carcasses and half carcasses, frozen",20134.0,2542.0,2542.0
8108,84417,Greece,1997,"Bovine cuts bone in, frozen",512622.0,171448.0,171448.0
8109,84419,Greece,1997,"Bovine cuts boneless, frozen",4575153.0,2172173.0,2172173.0
8110,84449,Greece,1997,"Bovine edible offal, fresh or chilled",14357.0,6518.0,6518.0
8111,84451,Greece,1997,"Bovine tongues, frozen",34018.0,19601.0,19601.0
8112,84453,Greece,1997,"Bovine livers, frozen",12229.0,11921.0,11921.0
8113,84455,Greece,1997,"Bovine edible offal, frozen except livers and tongues",16430.0,9018.0,9018.0
8114,84498,Greece,1996,"Bovine carcasses and half carcasses, fresh or chilled",103437.0,88814.0,88814.0
8115,84500,Greece,1996,"Bovine cuts bone in, fresh or chilled",270076.0,151073.0,151073.0
8116,84502,Greece,1996,"Bovine cuts boneless, fresh or chilled",1498387.0,94222.0,94222.0
8117,84504,Greece,1996,"Bovine carcasses and half carcasses, frozen",4454.0,1484.0,1484.0
8118,84506,Greece,1996,"Bovine cuts bone in, frozen",280185.0,112209.0,112209.0
8119,84508,Greece,1996,"Bovine cuts boneless, frozen",5055433.0,1831544.0,1831544.0
8120,84539,Greece,1996,"Bovine edible offal, fresh or chilled",17942.0,13411.0,13411.0
8121,84541,Greece,1996,"Bovine tongues, frozen",149017.0,62711.0,62711.0
8122,84543,Greece,1996,"Bovine livers, frozen",38402.0,22001.0,22001.0
8123,84545,Greece,1996,"Bovine edible offal, frozen except livers and tongues",62357.0,68361.0,68361.0
8124,84588,Greece,1996,"Bovine meat salted, dried or smoked",798.0,93.0,93.0
8125,84592,Greece,1995,"Bovine carcasses and half carcasses, fresh or chilled",200560.0,50074.0,50074.0
8126,84594,Greece,1995,"Bovine cuts bone in, fresh or chilled",698043.0,132330.0,132330.0
8127,84596,Greece,1995,"Bovine cuts boneless, fresh or chilled",96132.0,41856.0,41856.0
8128,84598,Greece,1995,"Bovine carcasses and half carcasses, frozen",71527.0,29347.0,29347.0
8129,84600,Greece,1995,"Bovine cuts bone in, frozen",348059.0,110608.0,110608.0
8130,84602,Greece,1995,"Bovine cuts boneless, frozen",6162577.0,2346860.0,2346860.0
8131,84632,Greece,1995,"Bovine edible offal, fresh or chilled",32789.0,22869.0,22869.0
8132,84634,Greece,1995,"Bovine tongues, frozen",36163.0,12769.0,12769.0
8133,84636,Greece,1995,"Bovine livers, frozen",89724.0,54365.0,54365.0
8134,84638,Greece,1995,"Bovine edible offal, frozen except livers and tongues",34078.0,9473.0,9473.0
8135,84683,Greece,1994,"Bovine carcasses and half carcasses, fresh or chilled",142.0,33.0,33.0
8136,84685,Greece,1994,"Bovine cuts bone in, fresh or chilled",292497.0,74128.0,74128.0
8137,84687,Greece,1994,"Bovine cuts boneless, fresh or chilled",759928.0,374993.0,374993.0
8138,84689,Greece,1994,"Bovine carcasses and half carcasses, frozen",60157.0,4151.0,4151.0
8139,84691,Greece,1994,"Bovine cuts bone in, frozen",305679.0,190282.0,190282.0
8140,84693,Greece,1994,"Bovine cuts boneless, frozen",3999257.0,1815098.0,1815098.0
8141,84723,Greece,1994,"Bovine edible offal, fresh or chilled",14990.0,6211.0,6211.0
8142,84725,Greece,1994,"Bovine tongues, frozen",8726.0,3106.0,3106.0
8143,84727,Greece,1994,"Bovine livers, frozen",7769.0,1944.0,1944.0
8144,84729,Greece,1994,"Bovine edible offal, frozen except livers and tongues",2718.0,1506.0,1506.0
8145,84773,Greece,1994,"Bovine meat salted, dried or smoked",40.0,4.0,4.0
8146,84777,Greece,1993,"Bovine carcasses and half carcasses, fresh or chilled",7305.0,2210.0,2210.0
8147,84779,Greece,1993,"Bovine cuts bone in, fresh or chilled",758286.0,165383.0,165383.0
8148,84781,Greece,1993,"Bovine cuts boneless, fresh or chilled",1033707.0,329113.0,329113.0
8149,84783,Greece,1993,"Bovine carcasses and half carcasses, frozen",316.0,167.0,167.0
8150,84785,Greece,1993,"Bovine cuts bone in, frozen",297354.0,139273.0,139273.0
8151,84787,Greece,1993,"Bovine cuts boneless, frozen",2740134.0,944596.0,944596.0
8152,84818,Greece,1993,"Bovine edible offal, fresh or chilled",32146.0,23017.0,23017.0
8153,84820,Greece,1993,"Bovine tongues, frozen",3445.0,2388.0,2388.0
8154,84822,Greece,1993,"Bovine livers, frozen",35694.0,23260.0,23260.0
8155,84824,Greece,1993,"Bovine edible offal, frozen except livers and tongues",2966.0,2610.0,2610.0
8156,84867,Greece,1993,"Bovine meat salted, dried or smoked",7252.0,969.0,969.0
8157,84871,Greece,1992,"Bovine carcasses and half carcasses, fresh or chilled",4880.0,1426.0,1426.0
8158,84873,Greece,1992,"Bovine cuts bone in, fresh or chilled",19845.0,4857.0,4857.0
8159,84875,Greece,1992,"Bovine cuts boneless, fresh or chilled",386841.0,4432.0,4432.0
8160,84876,Greece,1992,"Bovine carcasses and half carcasses, frozen",19573.0,11369.0,11369.0
8161,84878,Greece,1992,"Bovine cuts bone in, frozen",355885.0,226254.0,226254.0
8162,84880,Greece,1992,"Bovine cuts boneless, frozen",1251316.0,520713.0,520713.0
8163,84909,Greece,1992,"Bovine edible offal, fresh or chilled",433.0,282.0,282.0
8164,84911,Greece,1992,"Bovine tongues, frozen",4985.0,2729.0,2729.0
8165,84913,Greece,1992,"Bovine livers, frozen",13312.0,8840.0,8840.0
8166,84915,Greece,1992,"Bovine edible offal, frozen except livers and tongues",8083.0,6603.0,6603.0
8167,84958,Greece,1990,"Bovine cuts bone in, fresh or chilled",12573.0,2865.0,2865.0
8168,84960,Greece,1990,"Bovine cuts boneless, fresh or chilled",758.0,401.0,401.0
8169,84961,Greece,1990,"Bovine carcasses and half carcasses, frozen",9311.0,2132.0,2132.0
8170,84963,Greece,1990,"Bovine cuts bone in, frozen",365896.0,188103.0,188103.0
8171,84965,Greece,1990,"Bovine cuts boneless, frozen",2048562.0,649530.0,649530.0
8172,84994,Greece,1990,"Bovine edible offal, fresh or chilled",428.0,429.0,429.0
8173,84996,Greece,1990,"Bovine tongues, frozen",8848.0,2288.0,2288.0
8174,84998,Greece,1990,"Bovine livers, frozen",16199.0,10763.0,10763.0
8175,85000,Greece,1990,"Bovine edible offal, frozen except livers and tongues",10370.0,7410.0,7410.0
8176,85035,Greece,1990,"Bovine meat salted, dried or smoked",255.0,50.0,50.0
8177,85039,Greece,1989,"Bovine carcasses and half carcasses, fresh or chilled",3577.0,1162.0,1162.0
8178,85041,Greece,1989,"Bovine cuts bone in, fresh or chilled",24552.0,6303.0,6303.0
8179,85043,Greece,1989,"Bovine cuts boneless, fresh or chilled",1637.0,1194.0,1194.0
8180,85045,Greece,1989,"Bovine carcasses and half carcasses, frozen",1038.0,845.0,845.0
8181,85047,Greece,1989,"Bovine cuts bone in, frozen",413164.0,253866.0,253866.0
8182,85049,Greece,1989,"Bovine cuts boneless, frozen",1529624.0,705771.0,705771.0
8183,85079,Greece,1989,"Bovine edible offal, fresh or chilled",813.0,776.0,776.0
8184,85081,Greece,1989,"Bovine tongues, frozen",13023.0,3239.0,3239.0
8185,85083,Greece,1989,"Bovine livers, frozen",11827.0,9814.0,9814.0
8186,85085,Greece,1989,"Bovine edible offal, frozen except livers and tongues",34174.0,25790.0,25790.0
8187,85121,Greece,1989,"Bovine meat salted, dried or smoked",225.0,30.0,30.0
8188,85126,Greece,1988,"Bovine cuts bone in, fresh or chilled",6793.0,2713.0,2713.0
8189,85128,Greece,1988,"Bovine cuts boneless, fresh or chilled",1021578.0,695335.0,695335.0
8190,85130,Greece,1988,"Bovine carcasses and half carcasses, frozen",5252.0,4530.0,4530.0
8191,85132,Greece,1988,"Bovine cuts bone in, frozen",313776.0,205407.0,205407.0
8192,85134,Greece,1988,"Bovine cuts boneless, frozen",1211603.0,616227.0,616227.0
8193,85164,Greece,1988,"Bovine edible offal, fresh or chilled",197.0,93.0,93.0
8194,85166,Greece,1988,"Bovine tongues, frozen",11854.0,3480.0,3480.0
8195,85168,Greece,1988,"Bovine livers, frozen",10361.0,9280.0,9280.0
8196,85170,Greece,1988,"Bovine edible offal, frozen except livers and tongues",12064.0,6765.0,6765.0
8197,85209,Greece,1988,"Bovine meat salted, dried or smoked",382.0,71.0,71.0
8198,85439,Greenland,2013,"Bovine cuts bone in, frozen",3639.4,217.0,217.0
8199,85484,Greenland,2012,"Bovine cuts bone in, fresh or chilled",272.46,20.0,20.0
8200,85487,Greenland,2012,"Bovine carcasses and half carcasses, frozen",148.99,21.0,21.0
8201,85489,Greenland,2012,"Bovine cuts bone in, frozen",35024.87,1871.0,1871.0
8202,85508,Greenland,2012,"Bovine edible offal, frozen except livers and tongues",17.4,2.0,2.0
8203,85535,Greenland,2011,"Bovine cuts boneless, fresh or chilled",616.46,62.0,62.0
8204,85538,Greenland,2011,"Bovine cuts bone in, frozen",25519.6,1915.0,1915.0
8205,85581,Greenland,2010,"Bovine cuts boneless, fresh or chilled",45.61,2.0,2.0
8206,85584,Greenland,2010,"Bovine cuts bone in, frozen",17012.6,805.0,805.0
8207,85630,Greenland,2009,"Bovine cuts bone in, frozen",403624.32,12586.0,12586.0
8208,85672,Greenland,2008,"Bovine cuts bone in, frozen",167078.0,7531.0,7531.0
8209,85674,Greenland,2008,"Bovine cuts boneless, frozen",59.0,5.0,5.0
8210,85711,Greenland,2007,"Bovine cuts bone in, fresh or chilled",14570.0,730.0,730.0
8211,85715,Greenland,2007,"Bovine cuts bone in, frozen",100106.0,7068.0,7068.0
8212,85758,Greenland,2006,"Bovine cuts bone in, fresh or chilled",7469.0,317.0,317.0
8213,85761,Greenland,2006,"Bovine carcasses and half carcasses, frozen",1410.0,101.0,101.0
8214,85763,Greenland,2006,"Bovine cuts bone in, frozen",228006.0,8352.0,8352.0
8215,85804,Greenland,2005,"Bovine cuts bone in, frozen",114492.0,7213.0,7213.0
8216,85806,Greenland,2005,"Bovine cuts boneless, frozen",788.0,18.0,18.0
8217,85851,Greenland,2004,"Bovine carcasses and half carcasses, frozen",4019.0,281.0,281.0
8218,85853,Greenland,2004,"Bovine cuts bone in, frozen",46932.0,3869.0,3869.0
8219,85901,Greenland,2003,"Bovine cuts bone in, frozen",17634.0,4431.0,4431.0
8220,85903,Greenland,2003,"Bovine cuts boneless, frozen",61.0,20.0,20.0
8221,85985,Greenland,2001,"Bovine cuts bone in, frozen",477.0,40.0,40.0
8222,85987,Greenland,2001,"Bovine cuts boneless, frozen",33856.0,3462.0,3462.0
8223,86153,Greenland,1997,"Bovine cuts boneless, frozen",137.0,11.0,11.0
8224,86197,Greenland,1996,"Bovine cuts boneless, frozen",1705.0,109.0,109.0
8225,86554,Grenada,2002,"Bovine cuts boneless, fresh or chilled",33290.0,2244.0,2244.0
8226,86555,Grenada,2002,"Bovine cuts boneless, fresh or chilled",33290.0,2244.0,2244.0
8227,86744,Grenada,1997,"Bovine cuts boneless, frozen",12183.0,3625.0,3625.0
8228,86990,Guatemala,2017,"Bovine cuts boneless, frozen",4838503.0,1095065.0,1095065.0
8229,87035,Guatemala,2016,"Bovine cuts boneless, fresh or chilled",488603.0,113774.0,113774.0
8230,87036,Guatemala,2016,"Bovine carcasses and half carcasses, frozen",382.0,19.0,19.0
8231,87039,Guatemala,2016,"Bovine cuts boneless, frozen",4198629.0,947507.0,947507.0
8232,87050,Guatemala,2016,"Bovine edible offal, fresh or chilled",2325.0,253.0,253.0
8233,87080,Guatemala,2015,"Bovine cuts boneless, fresh or chilled",1040586.0,203103.0,203103.0
8234,87082,Guatemala,2015,"Bovine cuts bone in, frozen",3788.0,1769.0,1769.0
8235,87084,Guatemala,2015,"Bovine cuts boneless, frozen",4221494.0,855323.0,855323.0
8236,87095,Guatemala,2015,"Bovine edible offal, fresh or chilled",852.0,106.0,106.0
8237,87129,Guatemala,2014,"Bovine carcasses and half carcasses, fresh or chilled",3140.0,2855.0,2855.0
8238,87130,Guatemala,2014,"Bovine cuts bone in, fresh or chilled",2149.0,2148.0,2148.0
8239,87132,Guatemala,2014,"Bovine cuts boneless, fresh or chilled",1702343.0,434870.0,434870.0
8240,87136,Guatemala,2014,"Bovine cuts boneless, frozen",3693887.0,841266.0,841266.0
8241,87179,Guatemala,2013,"Bovine carcasses and half carcasses, fresh or chilled",495385.0,306000.0,306000.0
8242,87180,Guatemala,2013,"Bovine cuts bone in, fresh or chilled",9000.0,6338.0,6338.0
8243,87182,Guatemala,2013,"Bovine cuts boneless, fresh or chilled",1839675.0,437275.0,437275.0
8244,87183,Guatemala,2013,"Bovine carcasses and half carcasses, frozen",50374.0,814.0,814.0
8245,87185,Guatemala,2013,"Bovine cuts bone in, frozen",12720.0,2882.0,2882.0
8246,87187,Guatemala,2013,"Bovine cuts boneless, frozen",3402362.0,787124.0,787124.0
8247,87199,Guatemala,2013,"Bovine livers, frozen",4227.0,2727.0,2727.0
8248,87201,Guatemala,2013,"Bovine edible offal, frozen except livers and tongues",3136.0,2773.0,2773.0
8249,87226,Guatemala,2012,"Bovine carcasses and half carcasses, fresh or chilled",5353875.0,2673000.0,2673000.0
8250,87229,Guatemala,2012,"Bovine cuts boneless, fresh or chilled",2680182.0,665768.0,665768.0
8251,87230,Guatemala,2012,"Bovine carcasses and half carcasses, frozen",250885.0,4390.0,4390.0
8252,87232,Guatemala,2012,"Bovine cuts bone in, frozen",76814.0,21387.0,21387.0
8253,87234,Guatemala,2012,"Bovine cuts boneless, frozen",7113117.0,1739550.0,1739550.0
8254,87247,Guatemala,2012,"Bovine edible offal, fresh or chilled",24.0,8.0,8.0
8255,87249,Guatemala,2012,"Bovine tongues, frozen",403.0,215.0,215.0
8256,87251,Guatemala,2012,"Bovine livers, frozen",21414.0,22398.0,22398.0
8257,87253,Guatemala,2012,"Bovine edible offal, frozen except livers and tongues",19459.0,15793.0,15793.0
8258,87281,Guatemala,2011,"Bovine carcasses and half carcasses, fresh or chilled",5029738.0,2508200.0,2508200.0
8259,87283,Guatemala,2011,"Bovine cuts boneless, fresh or chilled",2448912.0,1284130.0,1284130.0
8260,87285,Guatemala,2011,"Bovine cuts bone in, frozen",54747.0,54747.0,54747.0
8261,87287,Guatemala,2011,"Bovine cuts boneless, frozen",6899934.0,3528158.0,3528158.0
8262,87303,Guatemala,2011,"Bovine tongues, frozen",5089.0,2543.0,2543.0
8263,87305,Guatemala,2011,"Bovine livers, frozen",29166.0,14581.0,14581.0
8264,87307,Guatemala,2011,"Bovine edible offal, frozen except livers and tongues",28992.0,14493.0,14493.0
8265,87335,Guatemala,2010,"Bovine carcasses and half carcasses, fresh or chilled",6234236.0,2717460.0,2717460.0
8266,87338,Guatemala,2010,"Bovine cuts boneless, fresh or chilled",1410190.0,686329.0,686329.0
8267,87340,Guatemala,2010,"Bovine cuts bone in, frozen",141199.0,141199.0,141199.0
8268,87342,Guatemala,2010,"Bovine cuts boneless, frozen",6060582.0,1997504.0,1997504.0
8269,87356,Guatemala,2010,"Bovine tongues, frozen",5971.0,2985.0,2985.0
8270,87358,Guatemala,2010,"Bovine livers, frozen",17225.0,8611.0,8611.0
8271,87360,Guatemala,2010,"Bovine edible offal, frozen except livers and tongues",10346.0,5171.0,5171.0
8272,87387,Guatemala,2009,"Bovine carcasses and half carcasses, fresh or chilled",40018.0,17000.0,17000.0
8273,87390,Guatemala,2009,"Bovine cuts boneless, fresh or chilled",185053.0,82884.0,82884.0
8274,87393,Guatemala,2009,"Bovine cuts bone in, frozen",756.0,756.0,756.0
8275,87395,Guatemala,2009,"Bovine cuts boneless, frozen",4964866.0,1610956.0,1610956.0
8276,87412,Guatemala,2009,"Bovine edible offal, fresh or chilled",17104.0,2144.0,2144.0
8277,87444,Guatemala,2008,"Bovine cuts boneless, fresh or chilled",84143.0,48239.0,48239.0
8278,87447,Guatemala,2008,"Bovine cuts boneless, frozen",3262951.0,1144598.0,1144598.0
8279,87464,Guatemala,2008,"Bovine edible offal, fresh or chilled",36069.0,2406.0,2406.0
8280,87491,Guatemala,2008,"Bovine meat salted, dried or smoked",1769.0,897.0,897.0
8281,87499,Guatemala,2007,"Bovine cuts boneless, frozen",2259246.0,706431.0,706431.0
8282,87514,Guatemala,2007,"Bovine edible offal, fresh or chilled",7400.0,405.0,405.0
8283,87547,Guatemala,2006,"Bovine carcasses and half carcasses, frozen",4582.0,22249.0,22249.0
8284,87550,Guatemala,2006,"Bovine cuts boneless, frozen",2498924.0,769483.0,769483.0
8285,87565,Guatemala,2006,"Bovine edible offal, fresh or chilled",600.0,34.0,34.0
8286,87596,Guatemala,2005,"Bovine cuts bone in, fresh or chilled",9000.0,963.0,963.0
8287,87601,Guatemala,2005,"Bovine cuts boneless, frozen",1584754.0,555485.0,555485.0
8288,87646,Guatemala,2004,"Bovine carcasses and half carcasses, fresh or chilled",11012.0,4985.0,4985.0
8289,87651,Guatemala,2004,"Bovine cuts boneless, frozen",1804409.0,641291.0,641291.0
8290,87700,Guatemala,2003,"Bovine cuts boneless, frozen",1790176.0,663217.0,663217.0
8291,87749,Guatemala,2002,"Bovine cuts boneless, fresh or chilled",29123.0,7257.0,7257.0
8292,87751,Guatemala,2002,"Bovine cuts bone in, frozen",6402.0,4200.0,4200.0
8293,87753,Guatemala,2002,"Bovine cuts boneless, frozen",2167358.0,865276.0,865276.0
8294,87765,Guatemala,2002,"Bovine edible offal, fresh or chilled",50.0,1150.0,1150.0
8295,87768,Guatemala,2002,"Bovine livers, frozen",6000.0,9072.0,9072.0
8296,87770,Guatemala,2002,"Bovine edible offal, frozen except livers and tongues",5254.0,2323.0,2323.0
8297,87803,Guatemala,2001,"Bovine cuts bone in, frozen",14530.0,7000.0,7000.0
8298,87805,Guatemala,2001,"Bovine cuts boneless, frozen",4283040.0,1775947.0,1775947.0
8299,87819,Guatemala,2001,"Bovine edible offal, fresh or chilled",200.0,14.0,14.0
8300,87822,Guatemala,2001,"Bovine livers, frozen",5000.0,24150.0,24150.0
8301,87824,Guatemala,2001,"Bovine edible offal, frozen except livers and tongues",474.0,232.0,232.0
8302,87848,Guatemala,1999,"Bovine carcasses and half carcasses, fresh or chilled",1611.0,570.0,570.0
8303,87850,Guatemala,1999,"Bovine cuts bone in, fresh or chilled",11711.0,2437.0,2437.0
8304,87852,Guatemala,1999,"Bovine cuts boneless, fresh or chilled",1775163.0,752687.0,752687.0
8305,87855,Guatemala,1999,"Bovine cuts bone in, frozen",40154.0,5687.0,5687.0
8306,87857,Guatemala,1999,"Bovine cuts boneless, frozen",1655337.0,735107.0,735107.0
8307,87871,Guatemala,1999,"Bovine edible offal, fresh or chilled",1322.0,179.0,179.0
8308,87875,Guatemala,1999,"Bovine edible offal, frozen except livers and tongues",599.0,2312.0,2312.0
